symbol,feature_set,horizon,date,model_name,prediction,actual,selected_k,predicted_regime
SPX,atm_term,20,2021-11-25,historical_mean,0.1497025296556567,0.1601229592893391,,
SPX,atm_term,20,2021-11-25,trailing_realized_vol,0.1567373248739667,0.1601229592893391,,
SPX,atm_term,20,2021-11-25,linear_features,0.1477125077582436,0.1601229592893391,,
SPX,atm_term,20,2021-11-25,gmm_regime_mean,0.1479457946062203,0.1601229592893391,2.0,1.0
SPX,atm_term,20,2021-11-26,atm_iv,0.1885740805542143,0.1598985652228696,,
SPX,atm_term,20,2021-11-26,historical_mean,0.1497025296556567,0.1598985652228696,,
SPX,atm_term,20,2021-11-26,trailing_realized_vol,0.1540772371061139,0.1598985652228696,,
SPX,atm_term,20,2021-11-26,linear_features,0.1480969126454901,0.1598985652228696,,
SPX,atm_term,20,2021-11-26,gmm_regime_mean,0.1479457946062203,0.1598985652228696,2.0,1.0
SPX,atm_term,20,2021-11-29,atm_iv,0.1862889174523412,0.160297916885945,,
SPX,atm_term,20,2021-11-29,historical_mean,0.1497150986433378,0.160297916885945,,
SPX,atm_term,20,2021-11-29,trailing_realized_vol,0.1360154609873684,0.160297916885945,,
SPX,atm_term,20,2021-11-29,linear_features,0.1479407589765531,0.160297916885945,,
SPX,atm_term,20,2021-11-29,gmm_regime_mean,0.1479787845800624,0.160297916885945,2.0,1.0
SPX,atm_term,20,2021-11-30,atm_iv,0.1857842500101324,0.1690516725466761,,
SPX,atm_term,20,2021-11-30,historical_mean,0.1497150986433378,0.1690516725466761,,
SPX,atm_term,20,2021-11-30,trailing_realized_vol,0.1373525746651542,0.1690516725466761,,
SPX,atm_term,20,2021-11-30,linear_features,0.1476986155384056,0.1690516725466761,,
SPX,atm_term,20,2021-11-30,gmm_regime_mean,0.1479787845800624,0.1690516725466761,2.0,1.0
SPX,atm_term,20,2021-12-01,atm_iv,0.1843188573501162,0.1934735595485057,,
SPX,atm_term,20,2021-12-01,historical_mean,0.1497150986433378,0.1934735595485057,,
SPX,atm_term,20,2021-12-01,trailing_realized_vol,0.1327545120471236,0.1934735595485057,,
SPX,atm_term,20,2021-12-01,linear_features,0.1479050731150867,0.1934735595485057,,
SPX,atm_term,20,2021-12-01,gmm_regime_mean,0.1479787845800624,0.1934735595485057,2.0,1.0
SPX,atm_term,20,2021-12-02,atm_iv,0.1844737679145369,0.1985576859096641,,
SPX,atm_term,20,2021-12-02,historical_mean,0.1497150986433378,0.1985576859096641,,
SPX,atm_term,20,2021-12-02,trailing_realized_vol,0.1210000862972249,0.1985576859096641,,
SPX,atm_term,20,2021-12-02,linear_features,0.147444000196077,0.1985576859096641,,
SPX,atm_term,20,2021-12-02,gmm_regime_mean,0.1479787845800624,0.1985576859096641,2.0,1.0
SPX,atm_term,20,2021-12-03,atm_iv,0.1860247188893246,0.2054176966193781,,
SPX,atm_term,20,2021-12-03,historical_mean,0.1497150986433378,0.2054176966193781,,
SPX,atm_term,20,2021-12-03,trailing_realized_vol,0.1238430840047468,0.2054176966193781,,
SPX,atm_term,20,2021-12-03,linear_features,0.1476383630969266,0.2054176966193781,,
SPX,atm_term,20,2021-12-03,gmm_regime_mean,0.1479787845800624,0.2054176966193781,2.0,1.0
SPX,atm_term,20,2021-12-06,atm_iv,0.1863579376765821,0.206137168286404,,
SPX,atm_term,20,2021-12-06,historical_mean,0.149683303928284,0.206137168286404,,
SPX,atm_term,20,2021-12-06,trailing_realized_vol,0.1238439292180129,0.206137168286404,,
SPX,atm_term,20,2021-12-06,linear_features,0.1478029078515771,0.206137168286404,,
SPX,atm_term,20,2021-12-06,gmm_regime_mean,0.1507024100561406,0.206137168286404,3.0,2.0
SPX,atm_term,20,2021-12-07,atm_iv,0.188019842235385,0.2069478380246639,,
SPX,atm_term,20,2021-12-07,historical_mean,0.149683303928284,0.2069478380246639,,
SPX,atm_term,20,2021-12-07,trailing_realized_vol,0.1252211514087556,0.2069478380246639,,
SPX,atm_term,20,2021-12-07,linear_features,0.1480201592342896,0.2069478380246639,,
SPX,atm_term,20,2021-12-07,gmm_regime_mean,0.1507024100561406,0.2069478380246639,3.0,2.0
SPX,atm_term,20,2021-12-08,atm_iv,0.1876300199172405,0.2072618411738787,,
SPX,atm_term,20,2021-12-08,historical_mean,0.149683303928284,0.2072618411738787,,
SPX,atm_term,20,2021-12-08,trailing_realized_vol,0.1157349758464003,0.2072618411738787,,
SPX,atm_term,20,2021-12-08,linear_features,0.1478799855619302,0.2072618411738787,,
SPX,atm_term,20,2021-12-08,gmm_regime_mean,0.1507024100561406,0.2072618411738787,3.0,2.0
SPX,atm_term,20,2021-12-09,atm_iv,0.186917822130833,0.2052594278473766,,
SPX,atm_term,20,2021-12-09,historical_mean,0.149683303928284,0.2052594278473766,,
SPX,atm_term,20,2021-12-09,trailing_realized_vol,0.1195496129287823,0.2052594278473766,,
SPX,atm_term,20,2021-12-09,linear_features,0.1481274177475934,0.2052594278473766,,
SPX,atm_term,20,2021-12-09,gmm_regime_mean,0.1507024100561406,0.2052594278473766,3.0,2.0
SPX,atm_term,20,2021-12-10,atm_iv,0.1841163461989496,0.1903024588102866,,
SPX,atm_term,20,2021-12-10,historical_mean,0.149683303928284,0.1903024588102866,,
SPX,atm_term,20,2021-12-10,trailing_realized_vol,0.1401229309949459,0.1903024588102866,,
SPX,atm_term,20,2021-12-10,linear_features,0.1473117059122348,0.1903024588102866,,
SPX,atm_term,20,2021-12-10,gmm_regime_mean,0.1507024100561406,0.1903024588102866,3.0,2.0
SPX,atm_term,20,2021-12-13,atm_iv,0.1856164302606278,0.1731136283593719,,
SPX,atm_term,20,2021-12-13,historical_mean,0.149642996962676,0.1731136283593719,,
SPX,atm_term,20,2021-12-13,trailing_realized_vol,0.1517286825313408,0.1731136283593719,,
SPX,atm_term,20,2021-12-13,linear_features,0.1473340360367922,0.1731136283593719,,
SPX,atm_term,20,2021-12-13,gmm_regime_mean,0.1478372682868476,0.1731136283593719,2.0,1.0
SPX,atm_term,20,2021-12-14,atm_iv,0.1853040605553373,0.157941652869301,,
SPX,atm_term,20,2021-12-14,historical_mean,0.149642996962676,0.157941652869301,,
SPX,atm_term,20,2021-12-14,trailing_realized_vol,0.1624546251483587,0.157941652869301,,
SPX,atm_term,20,2021-12-14,linear_features,0.1475514834588498,0.157941652869301,,
SPX,atm_term,20,2021-12-14,gmm_regime_mean,0.1478372682868476,0.157941652869301,2.0,1.0
SPX,atm_term,20,2021-12-15,atm_iv,0.1886385299024169,0.1564730727138496,,
SPX,atm_term,20,2021-12-15,historical_mean,0.149642996962676,0.1564730727138496,,
SPX,atm_term,20,2021-12-15,trailing_realized_vol,0.1619990353715238,0.1564730727138496,,
SPX,atm_term,20,2021-12-15,linear_features,0.1479831382254628,0.1564730727138496,,
SPX,atm_term,20,2021-12-15,gmm_regime_mean,0.1478372682868476,0.1564730727138496,2.0,1.0
SPX,atm_term,20,2021-12-16,atm_iv,0.1869239230947882,0.1568387867581673,,
SPX,atm_term,20,2021-12-16,historical_mean,0.149642996962676,0.1568387867581673,,
SPX,atm_term,20,2021-12-16,trailing_realized_vol,0.1617510695569562,0.1568387867581673,,
SPX,atm_term,20,2021-12-16,linear_features,0.1480504227819378,0.1568387867581673,,
SPX,atm_term,20,2021-12-16,gmm_regime_mean,0.1478372682868476,0.1568387867581673,2.0,1.0
SPX,atm_term,20,2021-12-17,atm_iv,0.1871402054581694,0.1596347585132096,,
SPX,atm_term,20,2021-12-17,historical_mean,0.149642996962676,0.1596347585132096,,
SPX,atm_term,20,2021-12-17,trailing_realized_vol,0.1610110846464252,0.1596347585132096,,
SPX,atm_term,20,2021-12-17,linear_features,0.1477798792096932,0.1596347585132096,,
SPX,atm_term,20,2021-12-17,gmm_regime_mean,0.1478372682868476,0.1596347585132096,2.0,1.0
SPX,atm_term,20,2021-12-20,atm_iv,0.1872233339241148,0.159529330365707,,
SPX,atm_term,20,2021-12-20,historical_mean,0.1496594675835985,0.159529330365707,,
SPX,atm_term,20,2021-12-20,trailing_realized_vol,0.1628299768119644,0.159529330365707,,
SPX,atm_term,20,2021-12-20,linear_features,0.1477571668320293,0.159529330365707,,
SPX,atm_term,20,2021-12-20,gmm_regime_mean,0.1478854261820968,0.159529330365707,2.0,1.0
SPX,atm_term,20,2021-12-21,atm_iv,0.1839228891452417,0.1588405123744659,,
SPX,atm_term,20,2021-12-21,historical_mean,0.1496594675835985,0.1588405123744659,,
SPX,atm_term,20,2021-12-21,trailing_realized_vol,0.1574844696410791,0.1588405123744659,,
SPX,atm_term,20,2021-12-21,linear_features,0.1474761810019107,0.1588405123744659,,
SPX,atm_term,20,2021-12-21,gmm_regime_mean,0.1478854261820968,0.1588405123744659,2.0,1.0
SPX,atm_term,20,2021-12-22,atm_iv,0.1827542476473976,0.1550714380825794,,
SPX,atm_term,20,2021-12-22,historical_mean,0.1496594675835985,0.1550714380825794,,
SPX,atm_term,20,2021-12-22,trailing_realized_vol,0.1539918303063712,0.1550714380825794,,
SPX,atm_term,20,2021-12-22,linear_features,0.1475116890413124,0.1550714380825794,,
SPX,atm_term,20,2021-12-22,gmm_regime_mean,0.1478854261820968,0.1550714380825794,2.0,1.0
SPX,atm_term,20,2021-12-23,atm_iv,0.1844267136642663,0.1487316940682835,,
SPX,atm_term,20,2021-12-23,historical_mean,0.1496594675835985,0.1487316940682835,,
SPX,atm_term,20,2021-12-23,trailing_realized_vol,0.1601229592893391,0.1487316940682835,,
SPX,atm_term,20,2021-12-23,linear_features,0.1476909202874749,0.1487316940682835,,
SPX,atm_term,20,2021-12-23,gmm_regime_mean,0.1478854261820968,0.1487316940682835,2.0,1.0
SPX,atm_term,20,2021-12-24,atm_iv,0.1893854247238528,0.1540220545931664,,
SPX,atm_term,20,2021-12-24,historical_mean,0.1496594675835985,0.1540220545931664,,
SPX,atm_term,20,2021-12-24,trailing_realized_vol,0.1598985652228696,0.1540220545931664,,
SPX,atm_term,20,2021-12-24,linear_features,0.1481961193063593,0.1540220545931664,,
SPX,atm_term,20,2021-12-24,gmm_regime_mean,0.1478854261820968,0.1540220545931664,2.0,1.0
SPX,atm_term,20,2021-12-27,atm_iv,0.1876799382334569,0.1587443403764657,,
SPX,atm_term,20,2021-12-27,historical_mean,0.1496743883172625,0.1587443403764657,,
SPX,atm_term,20,2021-12-27,trailing_realized_vol,0.160297916885945,0.1587443403764657,,
SPX,atm_term,20,2021-12-27,linear_features,0.1477091162822391,0.1587443403764657,,
SPX,atm_term,20,2021-12-27,gmm_regime_mean,0.1479232365611334,0.1587443403764657,2.0,1.0
SPX,atm_term,20,2021-12-28,atm_iv,0.1860750706896043,0.165849367405981,,
SPX,atm_term,20,2021-12-28,historical_mean,0.1496743883172625,0.165849367405981,,
SPX,atm_term,20,2021-12-28,trailing_realized_vol,0.1690516725466761,0.165849367405981,,
SPX,atm_term,20,2021-12-28,linear_features,0.1476818622841322,0.165849367405981,,
SPX,atm_term,20,2021-12-28,gmm_regime_mean,0.1479232365611334,0.165849367405981,2.0,1.0
SPX,atm_term,20,2021-12-29,atm_iv,0.1877387826422551,0.1660283185267086,,
SPX,atm_term,20,2021-12-29,historical_mean,0.1496743883172625,0.1660283185267086,,
SPX,atm_term,20,2021-12-29,trailing_realized_vol,0.1934735595485057,0.1660283185267086,,
SPX,atm_term,20,2021-12-29,linear_features,0.147682976911638,0.1660283185267086,,
SPX,atm_term,20,2021-12-29,gmm_regime_mean,0.1479232365611334,0.1660283185267086,2.0,1.0
SPX,atm_term,20,2021-12-30,atm_iv,0.1879779024220596,0.1645487388444258,,
SPX,atm_term,20,2021-12-30,historical_mean,0.1496743883172625,0.1645487388444258,,
SPX,atm_term,20,2021-12-30,trailing_realized_vol,0.1985576859096641,0.1645487388444258,,
SPX,atm_term,20,2021-12-30,linear_features,0.1478470418052148,0.1645487388444258,,
SPX,atm_term,20,2021-12-30,gmm_regime_mean,0.1479232365611334,0.1645487388444258,2.0,1.0
SPX,atm_term,20,2021-12-31,atm_iv,0.1845937000300419,0.1617730667725889,,
SPX,atm_term,20,2021-12-31,historical_mean,0.1496743883172625,0.1617730667725889,,
SPX,atm_term,20,2021-12-31,trailing_realized_vol,0.2054176966193781,0.1617730667725889,,
SPX,atm_term,20,2021-12-31,linear_features,0.1477848360475466,0.1617730667725889,,
SPX,atm_term,20,2021-12-31,gmm_regime_mean,0.1479232365611334,0.1617730667725889,2.0,1.0
SPX,atm_term,20,2022-01-03,atm_iv,0.1881660245338363,0.1615904120260577,,
SPX,atm_term,20,2022-01-03,historical_mean,0.1497321315502476,0.1615904120260577,,
SPX,atm_term,20,2022-01-03,trailing_realized_vol,0.206137168286404,0.1615904120260577,,
SPX,atm_term,20,2022-01-03,linear_features,0.1484424388800964,0.1615904120260577,,
SPX,atm_term,20,2022-01-03,gmm_regime_mean,0.1480637395568906,0.1615904120260577,2.0,1.0
SPX,atm_term,20,2022-01-04,atm_iv,0.1828845184563195,0.1593216032998312,,
SPX,atm_term,20,2022-01-04,historical_mean,0.1497321315502476,0.1593216032998312,,
SPX,atm_term,20,2022-01-04,trailing_realized_vol,0.2069478380246639,0.1593216032998312,,
SPX,atm_term,20,2022-01-04,linear_features,0.1477288194690521,0.1593216032998312,,
SPX,atm_term,20,2022-01-04,gmm_regime_mean,0.1480637395568906,0.1593216032998312,2.0,1.0
SPX,atm_term,20,2022-01-05,atm_iv,0.184413597967287,0.1590397407998299,,
SPX,atm_term,20,2022-01-05,historical_mean,0.1497321315502476,0.1590397407998299,,
SPX,atm_term,20,2022-01-05,trailing_realized_vol,0.2072618411738787,0.1590397407998299,,
SPX,atm_term,20,2022-01-05,linear_features,0.1478547224260212,0.1590397407998299,,
SPX,atm_term,20,2022-01-05,gmm_regime_mean,0.1480637395568906,0.1590397407998299,2.0,1.0
SPX,atm_term,20,2022-01-06,atm_iv,0.1845042510058188,0.1898560847312163,,
SPX,atm_term,20,2022-01-06,historical_mean,0.1497321315502476,0.1898560847312163,,
SPX,atm_term,20,2022-01-06,trailing_realized_vol,0.2052594278473766,0.1898560847312163,,
SPX,atm_term,20,2022-01-06,linear_features,0.1479585523538574,0.1898560847312163,,
SPX,atm_term,20,2022-01-06,gmm_regime_mean,0.1480637395568906,0.1898560847312163,2.0,1.0
SPX,atm_term,20,2022-01-07,atm_iv,0.1867445375930223,0.1883102355844138,,
SPX,atm_term,20,2022-01-07,historical_mean,0.1497321315502476,0.1883102355844138,,
SPX,atm_term,20,2022-01-07,trailing_realized_vol,0.1903024588102866,0.1883102355844138,,
SPX,atm_term,20,2022-01-07,linear_features,0.1479089638937542,0.1883102355844138,,
SPX,atm_term,20,2022-01-07,gmm_regime_mean,0.1480637395568906,0.1883102355844138,2.0,1.0
SPX,atm_term,20,2022-01-10,atm_iv,0.1845781554285015,0.1891492825165437,,
SPX,atm_term,20,2022-01-10,historical_mean,0.1498184798786455,0.1891492825165437,,
SPX,atm_term,20,2022-01-10,trailing_realized_vol,0.1731136283593719,0.1891492825165437,,
SPX,atm_term,20,2022-01-10,linear_features,0.148426218802275,0.1891492825165437,,
SPX,atm_term,20,2022-01-10,gmm_regime_mean,0.1482337336206816,0.1891492825165437,2.0,1.0
SPX,atm_term,20,2022-01-11,atm_iv,0.1859454640697711,0.1992110896320113,,
SPX,atm_term,20,2022-01-11,historical_mean,0.1498184798786455,0.1992110896320113,,
SPX,atm_term,20,2022-01-11,trailing_realized_vol,0.157941652869301,0.1992110896320113,,
SPX,atm_term,20,2022-01-11,linear_features,0.148518106061928,0.1992110896320113,,
SPX,atm_term,20,2022-01-11,gmm_regime_mean,0.1482337336206816,0.1992110896320113,2.0,1.0
SPX,atm_term,20,2022-01-12,atm_iv,0.1874850685279178,0.1998509472242171,,
SPX,atm_term,20,2022-01-12,historical_mean,0.1498184798786455,0.1998509472242171,,
SPX,atm_term,20,2022-01-12,trailing_realized_vol,0.1564730727138496,0.1998509472242171,,
SPX,atm_term,20,2022-01-12,linear_features,0.1484795328140577,0.1998509472242171,,
SPX,atm_term,20,2022-01-12,gmm_regime_mean,0.1482337336206816,0.1998509472242171,2.0,1.0
SPX,atm_term,20,2022-01-13,atm_iv,0.187237047381384,0.2038481211618114,,
SPX,atm_term,20,2022-01-13,historical_mean,0.1498184798786455,0.2038481211618114,,
SPX,atm_term,20,2022-01-13,trailing_realized_vol,0.1568387867581673,0.2038481211618114,,
SPX,atm_term,20,2022-01-13,linear_features,0.1483650314350061,0.2038481211618114,,
SPX,atm_term,20,2022-01-13,gmm_regime_mean,0.1482337336206816,0.2038481211618114,2.0,1.0
SPX,atm_term,20,2022-01-14,atm_iv,0.1842352576933879,0.2039871947203261,,
SPX,atm_term,20,2022-01-14,historical_mean,0.1498184798786455,0.2039871947203261,,
SPX,atm_term,20,2022-01-14,trailing_realized_vol,0.1596347585132096,0.2039871947203261,,
SPX,atm_term,20,2022-01-14,linear_features,0.1481119555854885,0.2039871947203261,,
SPX,atm_term,20,2022-01-14,gmm_regime_mean,0.1482337336206816,0.2039871947203261,2.0,1.0
SPX,atm_term,20,2022-01-17,atm_iv,0.1872826675838058,0.2035208387534006,,
SPX,atm_term,20,2022-01-17,historical_mean,0.1498361926205231,0.2035208387534006,,
SPX,atm_term,20,2022-01-17,trailing_realized_vol,0.159529330365707,0.2035208387534006,,
SPX,atm_term,20,2022-01-17,linear_features,0.148496377130709,0.2035208387534006,,
SPX,atm_term,20,2022-01-17,gmm_regime_mean,0.1482912240222314,0.2035208387534006,2.0,1.0
SPX,atm_term,20,2022-01-18,atm_iv,0.1859499226258273,0.2051277607618371,,
SPX,atm_term,20,2022-01-18,historical_mean,0.1498361926205231,0.2051277607618371,,
SPX,atm_term,20,2022-01-18,trailing_realized_vol,0.1588405123744659,0.2051277607618371,,
SPX,atm_term,20,2022-01-18,linear_features,0.1483895215419615,0.2051277607618371,,
SPX,atm_term,20,2022-01-18,gmm_regime_mean,0.1482912240222314,0.2051277607618371,2.0,1.0
SPX,atm_term,20,2022-01-19,atm_iv,0.1890513801357597,0.2048848709463748,,
SPX,atm_term,20,2022-01-19,historical_mean,0.1498361926205231,0.2048848709463748,,
SPX,atm_term,20,2022-01-19,trailing_realized_vol,0.1550714380825794,0.2048848709463748,,
SPX,atm_term,20,2022-01-19,linear_features,0.1485364709656797,0.2048848709463748,,
SPX,atm_term,20,2022-01-19,gmm_regime_mean,0.1482912240222314,0.2048848709463748,2.0,1.0
SPX,atm_term,20,2022-01-20,atm_iv,0.1837517381121845,0.2089745151983807,,
SPX,atm_term,20,2022-01-20,historical_mean,0.1498361926205231,0.2089745151983807,,
SPX,atm_term,20,2022-01-20,trailing_realized_vol,0.1487316940682835,0.2089745151983807,,
SPX,atm_term,20,2022-01-20,linear_features,0.1481502987247123,0.2089745151983807,,
SPX,atm_term,20,2022-01-20,gmm_regime_mean,0.1482912240222314,0.2089745151983807,2.0,1.0
SPX,atm_term,20,2022-01-21,atm_iv,0.1857749401955545,0.2066771978521058,,
SPX,atm_term,20,2022-01-21,historical_mean,0.1498361926205231,0.2066771978521058,,
SPX,atm_term,20,2022-01-21,trailing_realized_vol,0.1540220545931664,0.2066771978521058,,
SPX,atm_term,20,2022-01-21,linear_features,0.148329139825054,0.2066771978521058,,
SPX,atm_term,20,2022-01-21,gmm_regime_mean,0.1482912240222314,0.2066771978521058,2.0,1.0
SPX,atm_term,20,2022-01-24,atm_iv,0.1871720866878207,0.2026288751766036,,
SPX,atm_term,20,2022-01-24,historical_mean,0.1498448928029326,0.2026288751766036,,
SPX,atm_term,20,2022-01-24,trailing_realized_vol,0.1587443403764657,0.2026288751766036,,
SPX,atm_term,20,2022-01-24,linear_features,0.1482033231597652,0.2026288751766036,,
SPX,atm_term,20,2022-01-24,gmm_regime_mean,0.1483200353444806,0.2026288751766036,2.0,1.0
SPX,atm_term,20,2022-01-25,atm_iv,0.1842582128336795,0.1852694577626748,,
SPX,atm_term,20,2022-01-25,historical_mean,0.1498448928029326,0.1852694577626748,,
SPX,atm_term,20,2022-01-25,trailing_realized_vol,0.165849367405981,0.1852694577626748,,
SPX,atm_term,20,2022-01-25,linear_features,0.148297733447674,0.1852694577626748,,
SPX,atm_term,20,2022-01-25,gmm_regime_mean,0.1483200353444806,0.1852694577626748,2.0,1.0
SPX,atm_term,20,2022-01-26,atm_iv,0.186247183007121,0.1649073059617326,,
SPX,atm_term,20,2022-01-26,historical_mean,0.1498448928029326,0.1649073059617326,,
SPX,atm_term,20,2022-01-26,trailing_realized_vol,0.1660283185267086,0.1649073059617326,,
SPX,atm_term,20,2022-01-26,linear_features,0.1484484159114855,0.1649073059617326,,
SPX,atm_term,20,2022-01-26,gmm_regime_mean,0.1483200353444806,0.1649073059617326,2.0,1.0
SPX,atm_term,20,2022-01-27,atm_iv,0.1852926354635606,0.1594988966522151,,
SPX,atm_term,20,2022-01-27,historical_mean,0.1498448928029326,0.1594988966522151,,
SPX,atm_term,20,2022-01-27,trailing_realized_vol,0.1645487388444258,0.1594988966522151,,
SPX,atm_term,20,2022-01-27,linear_features,0.1486156472145288,0.1594988966522151,,
SPX,atm_term,20,2022-01-27,gmm_regime_mean,0.1483200353444806,0.1594988966522151,2.0,1.0
SPX,atm_term,20,2022-01-28,atm_iv,0.1826174455645445,0.1538529976539001,,
SPX,atm_term,20,2022-01-28,historical_mean,0.1498448928029326,0.1538529976539001,,
SPX,atm_term,20,2022-01-28,trailing_realized_vol,0.1617730667725889,0.1538529976539001,,
SPX,atm_term,20,2022-01-28,linear_features,0.1484422249909831,0.1538529976539001,,
SPX,atm_term,20,2022-01-28,gmm_regime_mean,0.1483200353444806,0.1538529976539001,2.0,1.0
SPX,atm_term,20,2022-01-31,atm_iv,0.2084209123569765,0.1538251546399817,,
SPX,atm_term,20,2022-01-31,historical_mean,0.1498666675193029,0.1538251546399817,,
SPX,atm_term,20,2022-01-31,trailing_realized_vol,0.1615904120260577,0.1538251546399817,,
SPX,atm_term,20,2022-01-31,linear_features,0.147258365303958,0.1538251546399817,,
SPX,atm_term,20,2022-01-31,gmm_regime_mean,0.1483713244222231,0.1538251546399817,2.0,1.0
SPX,atm_term,20,2022-02-01,atm_iv,0.2098526717780589,0.1597051039634248,,
SPX,atm_term,20,2022-02-01,historical_mean,0.1498666675193029,0.1597051039634248,,
SPX,atm_term,20,2022-02-01,trailing_realized_vol,0.1593216032998312,0.1597051039634248,,
SPX,atm_term,20,2022-02-01,linear_features,0.1473915488158164,0.1597051039634248,,
SPX,atm_term,20,2022-02-01,gmm_regime_mean,0.1483713244222231,0.1597051039634248,2.0,1.0
SPX,atm_term,20,2022-02-02,atm_iv,0.2088113538967251,0.1613215449170474,,
SPX,atm_term,20,2022-02-02,historical_mean,0.1498666675193029,0.1613215449170474,,
SPX,atm_term,20,2022-02-02,trailing_realized_vol,0.1590397407998299,0.1613215449170474,,
SPX,atm_term,20,2022-02-02,linear_features,0.1475287521109181,0.1613215449170474,,
SPX,atm_term,20,2022-02-02,gmm_regime_mean,0.1483713244222231,0.1613215449170474,2.0,1.0
SPX,atm_term,20,2022-02-03,atm_iv,0.2094429137258778,0.1188813281768657,,
SPX,atm_term,20,2022-02-03,historical_mean,0.1498666675193029,0.1188813281768657,,
SPX,atm_term,20,2022-02-03,trailing_realized_vol,0.1898560847312163,0.1188813281768657,,
SPX,atm_term,20,2022-02-03,linear_features,0.1473160255541196,0.1188813281768657,,
SPX,atm_term,20,2022-02-03,gmm_regime_mean,0.1483713244222231,0.1188813281768657,2.0,1.0
SPX,atm_term,20,2022-02-04,atm_iv,0.2096789102756734,0.1213286216462225,,
SPX,atm_term,20,2022-02-04,historical_mean,0.1498666675193029,0.1213286216462225,,
SPX,atm_term,20,2022-02-04,trailing_realized_vol,0.1883102355844138,0.1213286216462225,,
SPX,atm_term,20,2022-02-04,linear_features,0.1474841543084908,0.1213286216462225,,
SPX,atm_term,20,2022-02-04,gmm_regime_mean,0.1483713244222231,0.1213286216462225,2.0,1.0
SPX,atm_term,20,2022-02-07,atm_iv,0.2082092056845248,0.1178756175453409,,
SPX,atm_term,20,2022-02-07,historical_mean,0.149901590388916,0.1178756175453409,,
SPX,atm_term,20,2022-02-07,trailing_realized_vol,0.1891492825165437,0.1178756175453409,,
SPX,atm_term,20,2022-02-07,linear_features,0.1477487847651972,0.1178756175453409,,
SPX,atm_term,20,2022-02-07,gmm_regime_mean,0.148450199221633,0.1178756175453409,2.0,1.0
SPX,atm_term,20,2022-02-08,atm_iv,0.2047619887470826,0.1053622715479783,,
SPX,atm_term,20,2022-02-08,historical_mean,0.149901590388916,0.1053622715479783,,
SPX,atm_term,20,2022-02-08,trailing_realized_vol,0.1992110896320113,0.1053622715479783,,
SPX,atm_term,20,2022-02-08,linear_features,0.1472895826261131,0.1053622715479783,,
SPX,atm_term,20,2022-02-08,gmm_regime_mean,0.148450199221633,0.1053622715479783,2.0,1.0
SPX,atm_term,20,2022-02-09,atm_iv,0.2068223524270006,0.1069124878432917,,
SPX,atm_term,20,2022-02-09,historical_mean,0.149901590388916,0.1069124878432917,,
SPX,atm_term,20,2022-02-09,trailing_realized_vol,0.1998509472242171,0.1069124878432917,,
SPX,atm_term,20,2022-02-09,linear_features,0.147865991820407,0.1069124878432917,,
SPX,atm_term,20,2022-02-09,gmm_regime_mean,0.148450199221633,0.1069124878432917,2.0,1.0
SPX,atm_term,20,2022-02-10,atm_iv,0.2088267970945365,0.098399374210315,,
SPX,atm_term,20,2022-02-10,historical_mean,0.149901590388916,0.098399374210315,,
SPX,atm_term,20,2022-02-10,trailing_realized_vol,0.2038481211618114,0.098399374210315,,
SPX,atm_term,20,2022-02-10,linear_features,0.1475518620029137,0.098399374210315,,
SPX,atm_term,20,2022-02-10,gmm_regime_mean,0.148450199221633,0.098399374210315,2.0,1.0
SPX,atm_term,20,2022-02-11,atm_iv,0.2067139213333975,0.0991243197425064,,
SPX,atm_term,20,2022-02-11,historical_mean,0.149901590388916,0.0991243197425064,,
SPX,atm_term,20,2022-02-11,trailing_realized_vol,0.2039871947203261,0.0991243197425064,,
SPX,atm_term,20,2022-02-11,linear_features,0.1476814437877413,0.0991243197425064,,
SPX,atm_term,20,2022-02-11,gmm_regime_mean,0.148450199221633,0.0991243197425064,2.0,1.0
SPX,atm_term,20,2022-02-14,atm_iv,0.2086266855531579,0.1053373374762487,,
SPX,atm_term,20,2022-02-14,historical_mean,0.1499806091976693,0.1053373374762487,,
SPX,atm_term,20,2022-02-14,trailing_realized_vol,0.2035208387534006,0.1053373374762487,,
SPX,atm_term,20,2022-02-14,linear_features,0.148319136064645,0.1053373374762487,,
SPX,atm_term,20,2022-02-14,gmm_regime_mean,0.1486206108961401,0.1053373374762487,2.0,1.0
SPX,atm_term,20,2022-02-15,atm_iv,0.2082357490782724,0.1019934403465599,,
SPX,atm_term,20,2022-02-15,historical_mean,0.1499806091976693,0.1019934403465599,,
SPX,atm_term,20,2022-02-15,trailing_realized_vol,0.2051277607618371,0.1019934403465599,,
SPX,atm_term,20,2022-02-15,linear_features,0.1480788569496023,0.1019934403465599,,
SPX,atm_term,20,2022-02-15,gmm_regime_mean,0.1486206108961401,0.1019934403465599,2.0,1.0
SPX,atm_term,20,2022-02-16,atm_iv,0.2071889190433443,0.1019893139829154,,
SPX,atm_term,20,2022-02-16,historical_mean,0.1499806091976693,0.1019893139829154,,
SPX,atm_term,20,2022-02-16,trailing_realized_vol,0.2048848709463748,0.1019893139829154,,
SPX,atm_term,20,2022-02-16,linear_features,0.1479470088413184,0.1019893139829154,,
SPX,atm_term,20,2022-02-16,gmm_regime_mean,0.1486206108961401,0.1019893139829154,2.0,1.0
SPX,atm_term,20,2022-02-17,atm_iv,0.2083259086579703,0.0918154928902738,,
SPX,atm_term,20,2022-02-17,historical_mean,0.1499806091976693,0.0918154928902738,,
